state1,state2,interval,type,drainage1,disturbance1,cover_type1,soil1,age1,drainage2,disturbance2,cover_type2,soil2,age2,precip,mean_temp,max_temp,min_temp,id,longitude,latitude
0,0,11,Absent,30,NA,R,1A,10,30,NA,R,1A,10,1233.0,4.880000000000001,10.18,-0.415,7000403601,-71.750071,45.486252
0,0,8,Absent,NA,NA,R,NA,50,NA,NA,F,NA,30,1083.5,4.125,9.515,-1.27,7000403602,-71.747305,45.482656
0,0,7,Absent,NA,NA,F,NA,30,NA,NA,M,NA,10,1131.0,3.985,9.42,-1.455,7000403602,-71.747305,45.482656
0,0,12,Absent,NA,NA,M,NA,10,40,NA,R,1A,30,1142.0,4.215,9.504999999999999,-1.08,7000403602,-71.747305,45.482656
0,0,11,Absent,40,NA,R,1A,30,30,NA,R,1A,50,1231.0,4.904999999999999,10.205,-0.4,7000403602,-71.747305,45.482656
1,1,7,Present,NA,NA,F,NA,70,NA,NA,F,NA,50,946.0,1.64,8.045,-4.765000000000001,7109501501,-75.584594,46.616905
1,1,17,Present,NA,NA,F,NA,50,30,NA,F,1A,VIN,940.0,1.8599999999999999,8.09,-4.375,7109501501,-75.584594,46.616905
1,0,11,Extinction,30,NA,F,1A,VIN,NA,NA,NA,NA,NA,1144.5,3.58,9.17,-2.02,7109501501,-75.584594,46.616905
0,0,7,Absent,NA,NA,M,NA,70,NA,NA,F,NA,70,826.5,3.4050000000000002,9.46,-2.6449999999999996,7109800701,-76.633539,46.149892
0,0,16,Absent,NA,NA,F,NA,70,30,NA,M,1AY,70,845.5,3.2199999999999998,9.26,-2.815,7109800701,-76.633539,46.149892
0,0,9,Absent,30,NA,M,1AY,70,30,CHP,M,1AY,VIN,980.0,3.765,9.585,-2.055,7109800701,-76.633539,46.149892
0,0,7,Absent,NA,NA,R,NA,70,NA,NA,F,NA,70,825.0,3.455,9.510000000000002,-2.6,7109800702,-76.628282,46.148541
0,0,16,Absent,NA,NA,F,NA,70,40,NA,M,1AM,90,843.0,3.265,9.305,-2.7750000000000004,7109800702,-76.628282,46.148541
0,0,9,Absent,40,NA,M,1AM,90,40,CP,M,1AM,VIN,977.0,3.805,9.625,-2.015,7109800702,-76.628282,46.148541
0,0,9,Absent,40,CP,M,4GS,JIN,40,CP,F,1A,30,1048.5,3.26,9.22,-2.705,9401203902,-75.846992,46.413413
1,1,7,Present,NA,CP,M,NA,50,NA,NA,M,NA,50,921.0,4.359999999999999,10.06,-1.335,7100802302,-75.883663,45.68727
1,1,11,Present,NA,NA,M,NA,50,NA,NA,M,NA,70,873.0,4.01,9.96,-1.935,7100802302,-75.883663,45.68727
1,1,14,Present,NA,NA,M,NA,70,30,NA,M,1A,JIN,992.0,4.335,10.135,-1.46,7100802302,-75.883663,45.68727
1,1,7,Present,NA,NA,F,NA,5090,NA,NA,F,NA,70,917.5,4.415,10.11,-1.28,7100802301,-75.884162,45.683223
1,1,11,Present,NA,NA,F,NA,70,NA,NA,F,NA,70,869.0,4.07,10.01,-1.875,7100802301,-75.884162,45.683223
1,1,14,Present,NA,NA,F,NA,70,30,NA,F,R1A,JIN,987.5,4.395,10.185,-1.405,7100802301,-75.884162,45.683223
0,0,9,Absent,20,CP,M,4GSM,3090,30,NA,M,M1A,3090,1047.5,3.25,9.22,-2.71,9401203901,-75.849621,46.416577
0,0,6,Absent,NA,NA,R,NA,90,NA,NA,NA,NA,NA,748.5,0.75,6.87,-5.37,7501408501,-79.332978,49.816516
0,0,15,Absent,NA,NA,NA,NA,NA,30,NA,R,4GA,10,757.5,0.455,6.4,-5.485,7501408501,-79.332978,49.816516
0,0,11,Absent,30,NA,R,4GA,10,40,NA,R,4GA,10,803.0,0.25,5.995,-5.485,7501408501,-79.332978,49.816516
0,1,11,Colonization,NA,NA,F,NA,10,NA,NA,F,NA,10,1065.0,3.585,9.370000000000001,-2.19,7601806401,-73.482719,46.267984
1,1,10,Present,NA,NA,F,NA,10,30,NA,F,1A,30,951.5,3.955,9.7,-1.7850000000000001,7601806401,-73.482719,46.267984
1,1,11,Present,40,NA,F,5A,50,40,NA,F,1AY,JIN,1172.0,3.25,7.535,-1.045,9509801002,-64.258789,48.844333
1,1,11,Present,30,NA,F,5A,50,30,NA,F,1A,JIN,1169.0,3.3,7.6,-0.995,9509801001,-64.260261,48.841391
0,0,11,Absent,30,NA,F,1A,30,30,EPC,M,1A,3030,1166.0,-0.23,4.6899999999999995,-5.15,9203204002,-70.001909,48.720481
0,0,6,Absent,NA,NA,M,NA,90,20,NA,R,R1A,VIN,1012.5,5.085,10.585,-0.41000000000000003,9109601902,-74.700774,45.659081
0,0,11,Absent,20,NA,R,R1A,VIN,20,CP,R,R1A,VIN,1146.5,4.9350000000000005,10.32,-0.44000000000000006,9109601902,-74.700774,45.659081
1,1,8,Present,NA,NA,F,NA,50,NA,NA,F,NA,50,1100.5,2.67,8.795,-3.45,7608801902,-74.681749,46.437269
1,1,13,Present,NA,NA,F,NA,50,20,NA,F,1AY,JIN,1032.0,2.9699999999999998,9.094999999999999,-3.1550000000000002,7608801902,-74.681749,46.437269
1,1,10,Present,20,NA,F,1AY,JIN,20,NA,F,1AM,JIN,1064.5,2.96,9.114999999999998,-3.2,7608801902,-74.681749,46.437269
1,1,7,Present,NA,CP,M,NA,70,NA,NA,F,NA,70,832.5,3.0599999999999996,9.11,-2.9850000000000003,7109401301,-76.733675,46.166971
1,1,16,Present,NA,NA,F,NA,70,30,NA,F,1AY,JIN,860.5,2.9,8.915,-3.12,7109401301,-76.733675,46.166971
1,1,9,Present,30,NA,F,1AY,JIN,30,NA,F,1AY,JIN,992.0,3.4699999999999998,9.254999999999999,-2.3200000000000003,7109401301,-76.733675,46.166971
0,0,12,Absent,NA,NA,R,NA,120,NA,NA,R,NA,120,1045.0,-0.62,4.16,-5.395,7709800701,-63.815433,50.666311
0,0,13,Absent,NA,NA,R,NA,120,20,NA,R,1AY,VIN,1050.5,-0.96,3.7800000000000002,-5.705,7709800701,-63.815433,50.666311
0,0,9,Absent,NA,NA,R,NA,120,30,NA,R,1AY,120,1066.0,-3.0749999999999997,2.33,-8.48,9003503501,-72.39919,51.80329
0,0,7,Absent,20,NA,M,8AM,30,20,NA,M,R8A,30,1007.5,3.65,8.805,-1.505,9303704802,-69.993767,47.467722
1,1,7,Present,NA,NA,F,NA,120,NA,CP,F,NA,90,1041.5,1.395,7.16,-4.365,7200500502,-77.561994,46.952602
1,1,14,Present,NA,CP,F,NA,90,20,NA,F,1AY,VIN,1028.0,1.92,7.59,-3.745,7200500502,-77.561994,46.952602
1,1,10,Present,20,NA,F,1AY,VIN,20,NA,F,1AY,VIN,1010.0,1.99,7.73,-3.74,7200500502,-77.561994,46.952602
0,0,7,Absent,NA,NA,M,NA,30120,NA,NA,NA,NA,30,1040.0,1.42,7.1899999999999995,-4.345,7200500501,-77.564794,46.9494
0,0,14,Absent,NA,NA,NA,NA,30,30,EL,M,1AY,50,1026.0,1.9449999999999998,7.62,-3.7199999999999998,7200500501,-77.564794,46.9494
0,0,10,Absent,30,EL,M,1AY,50,30,NA,M,1AY,50,1008.0,2.02,7.76,-3.715,7200500501,-77.564794,46.9494
0,0,9,Absent,NA,NA,R,NA,120,30,NA,R,1AY,120,1065.5,-3.08,2.33,-8.49,9003503502,-72.39625,51.80686
0,0,6,Absent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1178.0,5.165,10.395,-0.065,9109600502,-72.474879,45.327966
0,0,6,Absent,NA,NA,R,NA,50,30,NA,R,1A,70,1178.0,5.165,10.395,-0.07,9109600501,-72.469743,45.329099
0,0,11,Absent,30,NA,F,1A,50,30,CP,F,1A,70,1106.0,1.915,7.039999999999999,-3.205,9203508102,-70.604835,47.632446
1,1,11,Present,30,NA,M,1AY,30,30,CP,M,1AY,30,1090.5,3.825,9.530000000000001,-1.875,9204101002,-75.661447,45.901239
1,1,7,Present,NA,NA,F,NA,12050,NA,NA,F,NA,12070,931.0,2.12,8.71,-4.475,7109501402,-75.185966,46.619225
1,1,11,Present,NA,NA,F,NA,12070,NA,CP,F,NA,90,969.5,1.635,8.275,-5.01,7109501402,-75.185966,46.619225
1,1,8,Present,NA,CP,F,NA,90,30,CP,F,1AY,VIN,1024.0,1.87,8.365,-4.625,7109501402,-75.185966,46.619225
1,1,9,Present,30,CP,F,1AY,VIN,30,NA,F,1AY,VIN,1126.0,3.5949999999999998,9.469999999999999,-2.275,7109501402,-75.185966,46.619225
1,1,7,Present,NA,NA,F,NA,12050,NA,CP,M,NA,12050,931.5,2.12,8.705,-4.475,7109501401,-75.182655,46.616169
1,1,11,Present,NA,CP,M,NA,12050,NA,CP,M,NA,VIN,970.0,1.635,8.27,-5.01,7109501401,-75.182655,46.616169
1,1,8,Present,NA,CP,M,NA,VIN,30,NA,M,1A,VIN,1024.5,1.87,8.365,-4.63,7109501401,-75.182655,46.616169
1,1,9,Present,30,NA,M,1A,VIN,30,NA,M,1A,VIR,1127.0,3.5949999999999998,9.469999999999999,-2.28,7109501401,-75.182655,46.616169
1,1,9,Present,NA,NA,F,NA,NA,NA,NA,F,NA,70120,1098.0,2.645,8.475000000000001,-3.1849999999999996,7601703101,-72.869019,46.853573
1,1,24,Present,NA,NA,F,NA,70120,30,NA,F,1A,VIN,1155.5,3.9050000000000002,9.620000000000001,-1.805,7601703101,-72.869019,46.853573
0,0,5,Absent,30,NA,M,3AN,JIN,30,NA,M,3AN,JIN,1348.0,1.5299999999999998,6.76,-3.6950000000000003,9909903801,-71.096126,47.34
0,0,5,Absent,30,NA,M,3AN,JIN,30,NA,M,3AN,50,1211.5,0.72,5.775,-4.33,9909903801,-71.096126,47.34
0,0,5,Absent,NA,NA,R,NA,30,NA,NA,R,NA,10,904.5,1.52,7.41,-4.365,7509200302,-77.18278,47.446536
0,0,13,Absent,NA,NA,R,NA,10,30,NA,M,1AM,10,974.5,1.0,6.915,-4.904999999999999,7509200302,-77.18278,47.446536
0,0,10,Absent,30,NA,M,1AM,10,40,NA,R,1AM,30,993.5,1.63,7.535,-4.275,7509200302,-77.18278,47.446536
0,0,5,Absent,40,NA,R,1A,50,40,NA,R,1A,50,1447.0,0.62,5.6,-4.365,9509701101,-71.146125,47.315198
0,0,5,Absent,40,NA,R,1A,50,40,NA,R,1A,50,1361.0,0.885,5.9,-4.13,9509701101,-71.146125,47.315198
0,0,5,Absent,40,NA,R,1A,50,40,NA,R,1A,50,1326.0,1.8199999999999998,6.82,-3.1799999999999997,9509701101,-71.146125,47.315198
0,0,12,Absent,NA,NA,M,NA,70,NA,NA,M,NA,50,1193.0,0.515,6.58,-5.55,7607903202,-74.448438,47.096502
0,0,9,Absent,NA,NA,M,NA,50,30,EL,M,1AM,70,1138.0,0.77,6.865,-5.32,7607903202,-74.448438,47.096502
0,0,13,Absent,30,EL,M,1AM,70,20,EL,R,M1A,70,1091.0,2.095,7.915,-3.73,7607903202,-74.448438,47.096502
0,0,7,Absent,NA,CP,M,NA,NA,NA,EL,M,NA,5090,1015.5,2.31,8.094999999999999,-3.4699999999999998,7209602501,-77.181102,46.699937
0,0,15,Absent,NA,EL,M,NA,5090,30,EL,M,1AY,VIN,973.0,2.855,8.59,-2.88,7209602501,-77.181102,46.699937
0,0,9,Absent,30,EL,M,1AY,VIN,30,NA,M,1AY,VIN,982.5,2.915,8.71,-2.885,7209602501,-77.181102,46.699937
0,0,5,Absent,NA,NA,M,NA,9050,NA,NA,F,NA,90,904.5,1.52,7.41,-4.37,7509200301,-77.182615,47.45027
0,0,13,Absent,NA,NA,F,NA,90,30,EL,F,1AY,120,974.5,1.0,6.915,-4.91,7509200301,-77.182615,47.45027
0,0,10,Absent,30,EL,F,1AY,120,30,EL,M,1AY,12030,993.5,1.63,7.535,-4.275,7509200301,-77.182615,47.45027
0,0,10,Absent,NA,NA,R,NA,120,30,CHP,R,1A,120,864.0,-1.025,4.41,-6.455,9100301502,-68.387299,51.291096
0,0,10,Absent,NA,NA,R,NA,120,31,CHP,R,1AY,120,872.0,-1.1600000000000001,4.255,-6.574999999999999,9100301501,-68.393059,51.292248
0,0,7,Absent,NA,CP,M,NA,NA,NA,EL,M,NA,50,1016.5,2.31,8.09,-3.4699999999999998,7209602502,-77.175929,46.701094
0,0,15,Absent,NA,EL,M,NA,50,30,EL,M,2BE,50,973.5,2.855,8.59,-2.885,7209602502,-77.175929,46.701094
0,0,9,Absent,30,EL,M,2BE,50,30,NA,M,2BE,70,982.5,2.91,8.71,-2.89,7209602502,-77.175929,46.701094
1,1,7,Present,NA,CP,F,NA,12050,NA,NA,F,NA,70,871.0,2.295,8.43,-3.8499999999999996,7109604302,-76.52378,46.426479
1,1,11,Present,NA,NA,F,NA,70,NA,NA,F,NA,90,926.0,1.71,8.075,-4.654999999999999,7109604302,-76.52378,46.426479
1,1,14,Present,NA,NA,F,NA,90,30,CP,F,1A,VIN,1067.5,2.305,8.440000000000001,-3.82,7109604302,-76.52378,46.426479
1,1,7,Present,NA,CP,F,NA,12070,NA,NA,F,NA,70,865.0,2.385,8.535,-3.755,7109604301,-76.523962,46.421418
1,1,11,Present,NA,NA,F,NA,70,NA,NA,F,NA,90,919.5,1.8050000000000002,8.18,-4.5649999999999995,7109604301,-76.523962,46.421418
1,1,14,Present,NA,NA,F,NA,90,30,CP,F,1A,VIN,1061.5,2.405,8.54,-3.735,7109604301,-76.523962,46.421418
0,0,12,Absent,NA,NA,R,NA,70,NA,NA,R,NA,70,1055.5,-1.6099999999999999,3.4299999999999997,-6.645,7701301201,-66.565802,50.633222
0,0,12,Absent,NA,NA,R,NA,70,30,NA,R,1A,VIN,1024.0,-1.125,3.8,-6.05,7701301201,-66.565802,50.633222
0,0,12,Absent,NA,NA,R,NA,90,NA,NA,R,NA,VIN,1065.5,-1.7850000000000001,3.24,-6.8149999999999995,7701301202,-66.565769,50.636955
0,0,12,Absent,NA,NA,R,NA,VIN,30,NA,R,1A,VIN,1034.0,-1.3,3.5999999999999996,-6.21,7701301202,-66.565769,50.636955
0,0,7,Absent,NA,NA,M,NA,30,NA,NA,M,NA,50,1019.0,1.205,6.904999999999999,-4.495,7303500501,-74.864722,47.751415
0,0,18,Absent,NA,NA,M,NA,50,21,NA,M,1AM,70,964.0,1.795,7.68,-4.09,7303500501,-74.864722,47.751415
0,0,12,Absent,21,NA,M,1AM,70,20,NA,M,1AM,70,966.5,3.735,9.305,-1.8399999999999999,7303500501,-74.864722,47.751415
0,0,7,Absent,NA,NA,R,NA,50,NA,NA,R,NA,50,1019.0,1.205,6.9,-4.495,7303500502,-74.862118,47.754882
0,0,18,Absent,NA,NA,R,NA,50,21,NA,R,M1A,70,964.0,1.79,7.68,-4.095,7303500502,-74.862118,47.754882
0,0,12,Absent,21,NA,R,M1A,70,21,NA,R,1AM,70,966.5,3.725,9.305,-1.85,7303500502,-74.862118,47.754882
0,0,7,Absent,NA,CP,R,NA,NA,NA,EL,R,NA,70,1039.0,2.175,8.085,-3.74,7309801201,-74.878426,47.153335
0,0,17,Absent,NA,EL,R,NA,70,30,EL,R,1AM,50,1000.0,1.2999999999999998,7.595000000000001,-5.0,7309801201,-74.878426,47.153335
0,0,9,Absent,30,EL,R,1AM,50,30,NA,R,2A,70,1116.5,2.9899999999999998,8.9,-2.92,7309801201,-74.878426,47.153335
0,0,7,Absent,NA,NA,M,NA,NA,NA,NA,M,NA,10,1044.0,2.0949999999999998,8.005,-3.81,7309801202,-74.872621,47.152756
0,0,17,Absent,NA,NA,M,NA,10,50,EL,F,1A,50,1005.0,1.22,7.51,-5.075,7309801202,-74.872621,47.152756
0,0,9,Absent,50,EL,F,1A,50,40,EL,M,2A,50,1123.0,2.91,8.81,-3.0,7309801202,-74.872621,47.152756
0,0,8,Absent,NA,NA,NA,NA,NA,30,NA,R,1AY,10,923.0,-1.37,4.165,-6.9,9100301102,-69.780401,51.240773
0,0,14,Absent,40,CP,M,5S,30,40,NA,M,5S,50,1141.0,5.425000000000001,10.54,0.31,9509901401,-72.149191,45.966757
0,0,14,Absent,40,NA,R,5S,30,40,NA,R,5S,50,1139.5,5.43,10.54,0.315,9509901402,-72.146298,45.970034
0,0,10,Absent,30,NA,F,1A,70,30,NA,F,1A,70,1041.5,0.9850000000000001,7.045,-5.08,9305001501,-75.483882,47.682657
0,0,8,Absent,NA,NA,NA,NA,NA,30,NA,F,1AY,10,923.0,-1.365,4.165,-6.895,9100301101,-69.776238,51.237718
0,0,10,Absent,30,EL,F,1AY,70,30,EL,M,1AY,VIN,1038.5,1.025,7.095000000000001,-5.04,9305001502,-75.487447,47.685693
1,1,12,Present,NA,NA,F,NA,30,30,NA,F,1A,50,1043.0,3.3049999999999997,9.46,-2.8449999999999998,9109606101,-75.755628,46.646667
1,1,12,Present,NA,NA,F,NA,50,44,CP,F,1A,70,1040.0,3.335,9.49,-2.825,9109606102,-75.759184,46.64963
1,1,8,Present,NA,NA,F,NA,120,NA,NA,F,NA,50120,1092.5,2.9299999999999997,8.585,-2.73,7609000101,-75.833306,45.833004
1,1,5,Present,NA,NA,F,NA,50120,NA,CP,F,NA,9050,1078.5,2.985,8.77,-2.8049999999999997,7609000101,-75.833306,45.833004
1,1,14,Present,NA,CP,F,NA,9050,30,NA,F,R1A,12070,1124.0,2.745,8.594999999999999,-3.0999999999999996,7609000101,-75.833306,45.833004
0,0,13,Absent,NA,NA,R,NA,120,30,NA,R,1BP,120,1176.0,-1.805,2.6,-6.215,8902202302,-60.513383,51.514316
0,0,13,Absent,NA,NA,NA,NA,NA,50,NA,NA,7T,NA,1177.0,-1.84,2.565,-6.245,8902202301,-60.516282,51.517632
0,0,11,Absent,31,NA,F,1A,30,31,NA,M,1A,30,1191.0,0.35,5.3,-4.6,9203709502,-70.228052,48.020808
0,0,18,Absent,20,NA,M,1AY,30,30,NA,R,1A,50,959.0,1.09,6.745,-4.5600000000000005,9204302801,-73.399283,49.249831
0,0,18,Absent,30,NA,M,1AM,10,30,NA,R,1AM,10,959.0,1.095,6.745,-4.5600000000000005,9204302802,-73.393969,49.248936
0,0,7,Absent,NA,NA,R,NA,7030,NA,NA,R,NA,7030,865.5,4.15,9.895,-1.595,7100802501,-76.399613,45.700517
0,0,16,Absent,NA,NA,R,NA,7030,30,NA,F,2BE,10,843.0,3.98,9.83,-1.875,7100802501,-76.399613,45.700517
0,0,9,Absent,30,NA,F,2BE,10,20,NA,F,5S,30,972.0,4.35,10.08,-1.3900000000000001,7100802501,-76.399613,45.700517
1,1,9,Present,30,NA,M,1AY,JIN,20,NA,M,R1A,JIN,1000.0,4.295,9.98,-1.39,9401200601,-76.116579,45.700273
0,0,5,Absent,NA,EL,R,NA,30,NA,EL,R,NA,50,969.0,0.08500000000000002,6.045,-5.885,7501000102,-76.284362,48.16839
0,0,16,Absent,NA,EL,R,NA,50,31,EL,F,1A,50,1037.0,-0.044999999999999984,5.82,-5.915,7501000102,-76.284362,48.16839
0,0,11,Absent,31,EL,F,1A,50,31,NA,NA,1A,NA,1015.5,0.965,6.72,-4.79,7501000102,-76.284362,48.16839
0,0,6,Absent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,989.5,3.74,8.3,-0.815,7501109401,-68.046078,48.653323
0,0,14,Absent,NA,NA,NA,NA,NA,60,NA,NA,7E,NA,1127.5,3.7750000000000004,8.254999999999999,-0.705,7501109401,-68.046078,48.653323
0,0,8,Absent,60,NA,NA,7E,NA,60,NA,NA,7E,NA,1039.5,3.035,7.88,-1.8050000000000002,7501109401,-68.046078,48.653323
0,0,7,Absent,NA,CHP,R,NA,50,NA,EL,R,NA,50,1369.5,-0.07500000000000001,5.48,-5.63,7100602701,-71.165352,47.217026
0,0,14,Absent,NA,EL,R,NA,50,10,NA,F,1AM,10,1355.0,-0.28,5.119999999999999,-5.6850000000000005,7100602701,-71.165352,47.217026
0,0,11,Absent,10,NA,F,1AM,10,20,NA,F,1AY,30,1414.5,0.2,5.244999999999999,-4.85,7100602701,-71.165352,47.217026
0,0,7,Absent,NA,NA,R,NA,12030,NA,EL,R,NA,5090,1391.5,-0.32999999999999996,5.1850000000000005,-5.845000000000001,7100602702,-71.168854,47.213942
0,0,14,Absent,NA,EL,R,NA,5090,50,NA,M,1AM,50,1369.5,-0.5449999999999999,4.825,-5.92,7100602702,-71.168854,47.213942
0,0,11,Absent,50,NA,M,1AM,50,60,NA,R,7E,30,1425.0,-0.06,4.970000000000001,-5.09,7100602702,-71.168854,47.213942
1,1,8,Present,NA,NA,M,NA,30120,NA,NA,F,NA,70,1087.5,4.27,9.809999999999999,-1.27,7000401602,0,0
1,1,7,Present,NA,NA,F,NA,70,NA,NA,F,NA,12050,1125.5,4.2,9.73,-1.3399999999999999,7000401602,0,0
1,0,12,Extinction,NA,NA,F,NA,12050,30,NA,M,1AY,VIN,1161.5,4.41,9.79,-0.975,7000401602,0,0
0,1,11,Colonization,30,NA,M,1AY,VIN,30,NA,M,1A,VIN,1237.0,5.08,10.43,-0.27,7000401602,0,0
1,1,8,Present,NA,NA,F,NA,30,NA,NA,F,NA,50,1087.5,4.275,9.82,-1.275,7000401601,-72.000318,45.250937
1,1,7,Present,NA,NA,F,NA,50,NA,NA,F,NA,50,1124.5,4.2,9.739999999999998,-1.3399999999999999,7000401601,-72.000318,45.250937
1,1,12,Present,NA,NA,F,NA,50,30,NA,F,1AY,VIN,1160.5,4.41,9.8,-0.98,7000401601,-72.000318,45.250937
1,1,11,Present,30,NA,F,1AY,VIN,30,NA,F,1A,JIN,1237.0,5.085,10.440000000000001,-0.275,7000401601,-72.000318,45.250937
0,0,9,Absent,NA,NA,R,NA,30,NA,NA,R,NA,50,674.5,-0.29000000000000004,5.74,-6.3149999999999995,7200701501,-78.150403,49.599761
0,0,15,Absent,NA,NA,R,NA,50,60,NA,R,7T,50,789.5,0.42999999999999994,6.324999999999999,-5.465,7200701501,-78.150403,49.599761
0,0,11,Absent,60,NA,R,7T,50,60,NA,R,7E,70,851.5,0.23500000000000001,5.995,-5.525,7200701501,-78.150403,49.599761
0,0,15,Absent,20,NA,R,1BG,70,20,NA,R,1BG,10,928.0,0.13,5.875,-5.619999999999999,9204601002,-76.1754,49.331826
0,0,11,Absent,NA,NA,R,NA,120,NA,NA,R,NA,120,1070.0,-2.85,2.41,-8.12,7601303801,-69.902008,50.999719
0,0,12,Absent,NA,NA,R,NA,120,20,NA,R,1AM,120,1042.0,-1.44,3.71,-6.59,7601303801,-69.902008,50.999719
0,0,11,Absent,NA,NA,R,NA,50,NA,EL,R,NA,50,1098.5,0.315,5.234999999999999,-4.6,7501109802,-66.82106,48.751193
0,0,9,Absent,NA,EL,R,NA,50,30,NA,M,1A,10,1286.5,0.38,5.154999999999999,-4.390000000000001,7501109802,-66.82106,48.751193
0,0,8,Absent,30,NA,M,1A,10,30,NA,R,1A,10,1201.0,0.815,5.49,-3.8600000000000003,7501109802,-66.82106,48.751193
0,0,9,Absent,NA,NA,R,NA,120,30,NA,R,1A,120,947.5,-1.335,4.305,-6.9799999999999995,9003504202,-73.334317,51.860702
0,0,9,Absent,NA,NA,NA,NA,NA,50,NA,NA,7T,NA,947.0,-1.335,4.3,-6.9799999999999995,9003504201,-73.332669,51.864435
0,0,11,Absent,NA,NA,F,NA,70,NA,NA,M,NA,50,1139.5,1.78,7.785,-4.225,7608602801,-74.247563,46.50005
0,1,10,Colonization,NA,NA,M,NA,50,30,NA,M,1A,70,1045.0,2.065,8.120000000000001,-3.995,7608602801,-74.247563,46.50005
0,0,11,Absent,NA,EL,R,NA,70,NA,EL,R,NA,50,1139.5,1.78,7.785,-4.225,7608602802,-74.241946,46.500915
0,0,10,Absent,NA,EL,R,NA,50,40,NA,R,2A,70,1044.5,2.06,8.120000000000001,-3.995,7608602802,-74.241946,46.500915
0,0,11,Absent,NA,NA,R,NA,50,30,NA,R,6S,JIN,968.5,0.72,5.734999999999999,-4.3,9109615201,-64.461913,50.317703
0,0,5,Absent,NA,NA,M,NA,NA,NA,NA,M,NA,70,944.5,0.16500000000000004,6.21,-5.88,7501201801,-76.932236,48.666301
0,0,12,Absent,NA,NA,M,NA,70,30,NA,F,1A,70,938.5,-0.425,5.45,-6.3,7501201801,-76.932236,48.666301
0,0,15,Absent,30,NA,F,1A,70,30,CHP,F,1AY,90,906.0,0.5249999999999999,6.32,-5.27,7501201801,-76.932236,48.666301
1,1,11,Present,20,CP,R,1AM,90,30,CP,R,1AY,9030,985.5,3.4349999999999996,9.165,-2.3,9209501402,-77.398924,46.142446
0,0,12,Absent,NA,NA,NA,NA,NA,20,NA,NA,1BD,NA,846.5,-2.255,3.1399999999999997,-7.655,8901903501,-67.132853,52.132263
1,1,7,Present,NA,NA,F,NA,12070,NA,NA,F,NA,12070,868.5,2.565,8.68,-3.545,7109603301,-76.483854,46.336894
1,1,14,Present,NA,NA,F,NA,12070,30,NA,F,1AM,12070,948.0,2.08,8.2,-4.03,7109603301,-76.483854,46.336894
1,1,11,Present,30,NA,F,1AM,12070,30,CP,F,1AM,VIN,1090.5,2.66,8.55,-3.225,7109603301,-76.483854,46.336894
1,1,11,Present,10,NA,M,1AM,70,20,NA,M,1AM,70,972.5,3.6450000000000005,9.385,-2.0949999999999998,9209501401,-77.402226,46.145419
0,0,8,Absent,NA,NA,M,NA,VIN,20,NA,M,2BE,9090,1052.5,2.63,8.64,-3.375,9009101202,-74.350651,47.131949
0,0,12,Absent,20,NA,M,2BE,9090,20,NA,M,2A,90,1052.5,3.685,9.34,-1.965,9009101202,-74.350651,47.131949
0,0,18,Absent,20,NA,R,1A,70,20,NA,R,1A,90,977.5,1.0150000000000001,6.635,-4.609999999999999,9204301202,-73.872292,48.934968
0,0,11,Absent,20,NA,M,2BE,30,20,NA,R,2BE,30,1093.5,2.1449999999999996,7.21,-2.92,9203507901,-70.265839,47.599841
0,0,8,Absent,NA,CP,M,NA,50,20,NA,M,2BE,12030,1053.0,2.635,8.64,-3.375,9009101201,-74.347004,47.128936
0,0,12,Absent,20,NA,M,2BE,12030,30,NA,M,2A,JIR,1053.5,3.6900000000000004,9.344999999999999,-1.965,9009101201,-74.347004,47.128936
0,0,7,Absent,NA,NA,M,NA,7030,NA,EL,M,NA,50,1022.5,0.89,6.824999999999999,-5.045,7209412501,-76.678292,47.548471
0,0,14,Absent,NA,EL,M,NA,50,30,EL,F,1A,70,1048.0,1.4249999999999998,7.26,-4.415,7209412501,-76.678292,47.548471
0,0,10,Absent,30,EL,F,1A,70,30,NA,M,1A,10,1007.5,1.475,7.449999999999999,-4.495,7209412501,-76.678292,47.548471
1,1,11,Present,NA,NA,F,NA,90,NA,NA,F,NA,70,1145.5,2.29,8.245000000000001,-3.675,7608600402,-74.303556,46.303157
1,1,10,Present,NA,NA,F,NA,70,20,NA,F,1A,VIN,1059.5,2.595,8.57,-3.385,7608600402,-74.303556,46.303157
1,1,11,Present,NA,NA,F,NA,90,NA,NA,F,NA,70,1136.5,2.4,8.38,-3.58,7608600401,-74.300691,46.299893
1,1,10,Present,NA,NA,F,NA,70,20,NA,F,1AY,70,1051.0,2.71,8.705,-3.285,7608600401,-74.300691,46.299893
0,0,11,Absent,NA,NA,R,NA,NA,NA,NA,R,NA,70,1181.0,1.915,7.705,-3.875,7601503402,-73.729885,46.363295
0,0,10,Absent,NA,NA,R,NA,70,20,NA,R,M1A,90,1067.0,2.225,8.025,-3.585,7601503402,-73.729885,46.363295
0,0,11,Absent,20,NA,R,2BE,30,20,CP,R,2BE,30,1064.0,3.89,9.64,-1.8599999999999999,9209600402,-76.064943,45.925073
0,0,7,Absent,NA,NA,F,NA,NA,NA,CHP,F,NA,90,1016.0,0.365,5.85,-5.115,7409704601,-74.52684,48.780674
