"id_plot","yr_measured","lat","lon","ers","drainage","disturbance","cover_type","soil","age_stand","annual_pp","annual_mean_temp","annual_min_temp","annual_max_temp"
7109503001,1997,-74.949982,46.816917,0.867253145384894,30,NA,"F","1AM","VIN",1024,1.31,-5.1,7.72
7109601401,1992,-76.554122,46.077121,0.21666229354931,20,NA,"F","1AY","70",1025,2.85,-3.01,8.72
7109802002,2003,-76.63841,46.282207,NA,30,NA,"M","1AY","VIN",1071,3.51,-2.24,9.26
7200503202,2003,-78.810964,47.31627,0.0549189665755666,31,NA,"F","1AY","70",966,2.44,-3.09,7.98
7208802201,1996,-78.328674,47.066403,NA,20,NA,"F","4GS","70",952,2.31,-3.51,8.14
7209500402,1994,-76.929141,46.686229,NA,30,NA,"R","2BE","120",962,2.54,-3.34,8.43
7209501002,2003,-76.959928,46.733971,0.156999522066823,40,NA,"F","1AY","30",1054,2.67,-3.07,8.41
7209902801,2003,-77.783147,46.932812,1.20671558337405,30,NA,"F","1AY","VIN",1013,2.53,-3.09,8.14
7501103701,2003,-68.433633,47.665943,NA,30,NA,"F","8A","30",1167,2.37,-3.06,7.81
7501406902,1996,-78.519034,49.013673,NA,20,NA,"R","2BE","10",869,-0.02,-6.26,6.21
7501502001,1998,-70.617394,51.46665,NA,40,NA,"R","1A","120",1105,-1.55,-6.51,3.4
7507500301,1998,-71.316572,49.54927,NA,30,NA,"R","1AY","70",1065,1.94,-3.43,7.31
7601202902,2005,-64.703271,48.946918,NA,30,NA,"R","1AY","50",1189,2.53,-2.04,7.11
7601805101,1997,-74.250667,46.083261,NA,30,NA,"R","1AY","30",1106,2.35,-3.44,8.14
7608601602,1997,-74.329495,46.453493,NA,30,NA,"M","1A","70",1052,1.51,-4.71,7.72
7608606701,2009,-74.13263,46.833115,0.354164306209792,30,NA,"F","1AY","VIN",1003,2.48,-3.47,8.44
7608804202,2007,-74.739378,46.858966,NA,40,NA,"M","1AY","30",1115,2.36,-3.6,8.32
7609510401,2010,0,0,NA,30,NA,"R","2BE","10",1034,4.27,-1.17,9.71
7609600601,2010,-73.399696,46.866279,NA,20,NA,"M","1AY","30",1115,5.1,-0.29,10.49
8609102402,1997,-64.320769,48.834625,NA,40,NA,"R","5S","30",952,2.64,-1.71,6.99
8709604802,2010,-79.105419,48.96582,NA,30,NA,"M","4GA","9050",762,3.4,-1.82,8.62
8809410502,2007,-71.689591,48.321555,NA,30,NA,"M","1AY","JIN",984,1.8,-3.61,7.21
9003403502,1999,-74.503526,51.575908,NA,40,NA,"R","R","50",957,0.24,-5.13,5.61
9003405301,1999,-74.151728,51.885753,NA,30,NA,"R","1A","70",942,0.06,-5.25,5.37
9100202302,1998,-70.441962,51.599101,NA,30,NA,"R","M1A","120",1067,-1.23,-6.2,3.75
9100401801,1999,-69.304396,51.823843,NA,20,NA,"R","1AY","10",997,-0.33,-5.53,4.86
9109614801,1999,-68.401196,49.325774,NA,30,NA,"R","1A","30",995,3.17,-1.62,7.96
9203001801,1992,-68.949634,47.749564,NA,40,NA,"R","1AY","10",1165,2.1,-2.77,6.98
9203408902,1992,-71.1695,47.686169,NA,20,NA,"F","1A","90",1385,-1.43,-6.61,3.76
9203621401,2003,-70.049521,47.916468,NA,30,NA,"F","1AY","50",1117,2.17,-2.84,7.19
9204400301,2010,0,0,NA,24,NA,"R","4GS","10",965,3.43,-1.86,8.72
9204500201,1992,-76.449792,48.501151,NA,40,NA,"R","1A","10",970,-0.52,-6.49,5.46
9204803402,1992,-72.287884,50.867528,NA,40,NA,"R","1A","120",1070,-3.47,-9.12,2.18
9303802201,1993,-70.037403,48.546271,NA,20,NA,"R","2BE","10",1121,-0.08,-5.28,5.12
9305004801,1993,-76.765516,47.916954,NA,30,NA,"R","2BE","50",995,0.66,-5.35,6.67
9305005601,2005,-76.783352,48.000228,NA,30,NA,"R","2BE","70",838,2.32,-3.81,8.44
9402302102,2003,-76.171906,45.868141,NA,30,NA,"F","2BE","50",1094,4.26,-1.44,9.96
9500701802,1995,-67.835751,48.729486,NA,30,NA,"M","6S","30",1098,3.04,-1.61,7.69
9500801302,2007,-72.349532,48.370701,NA,40,NA,"M","1A","30",914,1.74,-3.85,7.32
9509701201,2000,-71.13722,47.308366,NA,30,NA,"M","1A","50",1342,1.17,-3.66,6.01
9609902601,2006,-71.103804,47.3079,NA,31,NA,"M","1A","10",1480,2.1,-2.53,6.74
9700702301,2005,-64.616466,48.400355,NA,30,NA,"M","8AM","30",1099,4.43,0.09,8.77
9700901701,2006,-75.449551,46.400051,NA,40,NA,"F","4GA","70",1245,5.61,0.31,10.9
9700901801,1997,-74.746851,46.41422,NA,30,NA,"M","1AY","70",995,2.62,-3.72,8.96
9709900102,2007,-71.187282,47.256443,NA,30,NA,"R","1AY","50",1497,0,-5.07,5.07
9801705901,1998,-72.832893,46.649678,0.302447407946397,30,NA,"F","1AY","VIN",999,5.82,0.31,11.34
9809901101,2003,0,0,NA,30,NA,"R","1AY","5090",1391,0.36,-4.57,5.29
7000600701,1998,-70.432374,46.54962,0.0521198075212181,30,NA,"M","1AM","70",1201,3.94,-1.04,8.93
7009400102,1995,-70.979883,48.030103,NA,20,NA,"F","1AY","70",1198,0.61,-4.62,5.84
7009900702,1995,-71.710374,48.034081,NA,30,NA,"R","1A","50",1074,1.74,-3.68,7.16
7100600402,1992,-71.765877,46.929752,0.108834979696475,40,NA,"F","1AM","70",1240,2.42,-2.8,7.65
7100602501,1992,-70.883049,47.199323,NA,30,NA,"M","1AY","50",1319,0.78,-4.26,5.83
7100603902,2003,-70.820343,47.3469,NA,30,NA,"R","1AY","50",1412,-0.62,-5.47,4.23
7100606402,2003,-70.282729,48.017021,NA,30,NA,"R","R7T","VIN",1149,0.96,-3.98,5.89
7100606801,1992,-69.765581,48.047422,NA,20,NA,"F","5A","90",1062,2.29,-2.48,7.06
7100801201,2003,-76.232956,45.583493,0.438099807932077,20,NA,"F","R1A","90",1043,4.8,-0.76,10.37
7101004201,1992,-72.706869,51.31768,NA,40,NA,"R","1A","50",985,-3.16,-8.86,2.54
7109400601,2003,-76.901066,46.065678,0.776990476058279,20,NA,"F","R1A","VIN",1005,4.32,-1.38,10.01
7109500401,1995,-75.51622,46.283348,NA,20,NA,"M","M1A","90",976,3.75,-2.11,9.62
7109801602,1994,-77.380246,46.229459,0.538567940993879,20,NA,"F","M1A","9030",924,3.35,-2.49,9.2
7209000601,2003,-78.100754,46.283014,0.184171156927721,20,NA,"F","1AY","12090",977,3.96,-1.61,9.52
7209301001,1997,-78.600364,46.616776,0.657232964103436,20,NA,"F","1A","12050",933,2.42,-3.51,8.34
7209304102,2003,-79.128468,46.881176,NA,30,NA,"R","1AY","30",984,3.25,-2.2,8.69
7209404302,1993,-76.114249,47.086262,NA,20,NA,"R","1AY","30",1065,1.7,-4.32,7.72
7209606002,2003,-77.369306,47.263805,NA,30,NA,"R","2BE","50",1007,2.18,-3.58,7.94
7401601301,2001,-68.64962,51.466912,NA,30,NA,"R","1A","120",948,-0.68,-5.67,4.31
7409705201,1992,-74.990352,48.902898,NA,30,NA,"R","M1A","90",1000,-0.99,-6.96,4.98
7501001701,2007,-76.250284,48.366299,NA,31,NA,"R","1A","10",907,1.61,-4.08,7.29
7501101402,2003,-69.861067,47.299019,NA,30,NA,"M","1AY","VIN",1190,2.35,-3.11,7.8
7506900601,1996,-66.565435,48.333626,NA,20,NA,"F","8CM","10",1175,1.6,-3.13,6.33
7509601401,2007,-75.516425,49.336621,NA,30,NA,"R","4GD","70",951,0.64,-5.12,6.39
7601100802,1997,-66.189836,48.401195,NA,30,NA,"F","8AM","JIN",1003,0.38,-4.2,4.96
7601603402,2003,-75.118966,45.819901,0.524228141326568,30,NA,"F","1A","JIN",1152,4.21,-1.29,9.71
7601902102,2003,-72.027896,46.817974,0.17472517321654,30,NA,"F","1AM","30",1344,3.15,-2.16,8.45
7601902501,1993,-72.282883,46.866879,0.884485566487997,30,NA,"F","1A","VIN",1285,2.6,-3.09,8.29
7607901901,1993,-72.499604,47.000881,NA,24,NA,"F","R1A","10",1239,1.85,-3.99,7.68
7607902501,2003,-71.93105,47.065606,NA,20,NA,"M","1AM","10",1399,1.77,-3.4,6.94
7607907502,2007,-72.282487,47.680022,NA,30,NA,"M","1AY","10",1081,1.9,-3.67,7.48
7608604902,1997,-73.663451,46.680727,NA,30,NA,"F","1AY","10",970,1.64,-4.56,7.85
7608607501,2009,-74.315219,46.866677,NA,30,NA,"M","1AY","30",1032,2.01,-3.85,7.88
7608608401,2009,-73.84895,46.933461,NA,34,NA,"F","1AY","10",986,2.42,-3.51,8.35
7608902502,1995,-75.278877,46.253483,1.22404225225676,20,NA,"F","R1A","JIN",1042,3.37,-2.47,9.21
7609501001,2010,-72.482356,47.051872,NA,20,NA,"M","1AM","JIN",1116,4.91,-0.43,10.26
7609502201,2003,-72.021274,47.138922,NA,30,NA,"M","1A","VIN",1358,1.95,-3.32,7.21
8809401901,1997,-72.712157,46.752668,NA,20,NA,"M","1AY","JIN",979,2.52,-3.25,8.28
8809403501,1998,-73.611186,47.275126,NA,20,NA,"R","2BE","10",963,3.98,-1.92,9.87
8809407601,2010,-74.665972,47.839698,NA,30,NA,"R","2A","120",1002,3.69,-1.55,8.93
8809413001,2007,-72.331773,48.793933,NA,30,NA,"F","5S","50",806,2.28,-3.49,8.05
8901806702,2001,-66.93837,50.381971,NA,30,NA,"R","1AY","120",888,2.33,-2.6,7.26
8902100902,2001,-62.771217,51.482198,NA,30,NA,"R","1A","120",1034,-0.06,-4.62,4.51
8909205101,2005,-65.093545,48.417995,NA,30,NA,"R","8AY","30",1175,3.09,-1.25,7.43
9003105701,1999,-78.226347,50.544278,NA,30,NA,"R","1AM","120",907,1.22,-4.65,7.1
9003306602,1999,-75.766228,51.958952,NA,30,NA,"R","1A","30",929,0.09,-5.18,5.36
9100401301,2001,-68.231239,51.765624,NA,31,NA,"R","1A","VIN",954,-1.37,-6.32,3.58
9109609301,2000,-69.40849,47.618729,NA,30,NA,"R","1A","10",1154,2.23,-2.76,7.22
9203003302,1992,-68.947838,47.946533,NA,33,NA,"R","1A","70",1227,1.78,-2.9,6.46
9203408201,1992,-71.098805,47.483067,NA,40,NA,"R","1AM","90",1431,-1.3,-6.44,3.85
9204402502,2010,0,0,NA,20,NA,"R","1A","30",965,3.13,-2.14,8.4
9303704601,2000,-69.540858,47.472793,NA,30,NA,"R","1AY","30",1190,2.06,-2.99,7.11
9305002401,1993,-75.86586,47.750321,NA,30,NA,"M","1A","10",1053,0.58,-5.46,6.62
9509801002,1995,-64.258789,48.844333,0.0280269334608379,40,NA,"F","5A","50",1185,2.55,-1.93,7.02
9609901702,2006,-71.128843,47.271517,NA,30,NA,"M","1AY","30",1424,2.92,-1.76,7.59
9609902301,1996,-71.133331,47.293904,NA,31,NA,"R","1AD","30",1635,0.33,-4.74,5.4
9701201301,1997,-79.14987,48.649408,NA,40,NA,"F","4GA","10",819,0.38,-5.99,6.74
9801700602,2008,-70.554049,45.765627,NA,30,NA,"M","1A","50",1458,3.86,-1.48,9.19
7000500601,1997,-72.594606,45.049363,0.368778209836128,30,NA,"F","1AY","VIN",1244,4.32,-1.01,9.64
7000600201,2003,-70.116726,46.46697,NA,40,NA,"R","1A","10",1169,2.45,-3.2,8.11
7000601702,1993,-70.046734,46.686374,NA,41,NA,"M","1AY","10",1235,2.22,-3.22,7.66
7000700401,2009,-72.114617,45.849947,NA,30,NA,"F","5A","10",1171,5.28,0.21,10.35
7000701901,1992,-71.565695,46.333809,NA,40,NA,"M","5S","70",1078,3.66,-1.49,8.81
7100605001,2003,-70.66629,47.565683,NA,30,NA,"F","1AY","10",1266,1.07,-3.97,6.12
7100805401,2003,-76.700196,45.882716,0.368014017423142,20,NA,"F","R1A","VIN",1002,4.76,-0.94,10.46
7100809201,2003,-75.865723,46.333732,1.12095010393105,20,NA,"F","1AM","VIN",1122,3.62,-2.31,9.54
7100811302,1992,-76.032754,46.512532,NA,40,NA,"M","4A","30",1073,2.71,-3.5,8.91
7109400901,1994,-76.650032,46.116515,0.983898909816356,30,NA,"F","1AY","VIN",921,3.35,-2.52,9.22
7109611302,2006,-75.668743,47.116547,0.0120715697714188,30,NA,"M","1A","VIN",1191,4.81,-0.45,10.07
7109800502,1994,-77.246388,46.136674,0.299078049825421,30,NA,"F","1A","VIN",924,3.26,-2.59,9.11
7200502101,1996,-78.815864,47.200363,NA,40,NA,"R","2BE","70",951,2.12,-3.73,7.98
7200700301,1996,-77.565705,48.949993,NA,40,NA,"M","4GA","10",901,0.49,-5.51,6.49
7201001002,2010,0,0,NA,40,NA,"R","5A","120",757,2.15,-2.8,7.1
7208802002,2003,-78.250382,47.016299,1.15007266782982,30,NA,"F","1A","VIN",1006,2.43,-3.11,7.97
7209300501,2003,-78.468065,46.550164,NA,20,NA,"M","1AY","VIN",1026,3,-2.44,8.44
7209601301,2003,-77.16555,46.583382,NA,30,NA,"F","R1A","JIN",1021,3.22,-2.48,8.92
7409701502,1998,-73.815262,48.061883,NA,20,NA,"M","2BE","10",941,3.35,-2.39,9.09
7409802701,1995,-72.766124,48.417347,NA,20,NA,"F","2A","50",1021,0.75,-4.92,6.43
7501001002,1996,-76.363273,48.269821,NA,30,NA,"R","2A","120",1061,0.72,-5.16,6.6
7501103602,1992,-69.43042,47.653548,NA,30,NA,"R","1AM","50",1135,1.89,-2.94,6.71
7501104801,1992,-68.599595,47.883569,NA,30,NA,"M","1AY","50",1199,1.9,-3.03,6.84
7509500602,2003,-77.061155,47.627055,NA,30,NA,"R","1A","10",993,1.75,-4.12,7.62
7601300702,1992,-69.850161,48.445856,NA,20,NA,"F","1AY","10",1192,0.78,-4.07,5.64
7601601702,1992,-75.364193,45.736803,0.0473862127904216,20,NA,"F","1A","50",1081,3.57,-1.99,9.12
7601700702,2008,-74.135916,45.6702,0.59628292503114,30,NA,"F","1A","JIN",1198,6.17,1.01,11.33
7601802301,1997,-74.049369,45.900287,0.289061867047614,30,NA,"F","1AY","VIN",1056,3.66,-1.85,9.18
7601903101,1993,-72.334095,46.949098,NA,30,NA,"F","1AY","10",1259,2.47,-3.28,8.22
7601903402,2003,-71.738222,47.149106,NA,30,NA,"R","1AY","JIR",1415,0.96,-4.08,5.99
7607907001,1998,-74.350067,47.579268,NA,30,NA,"R","1AM","50",997,2.98,-2.87,8.83
7608901302,1992,-75.096349,46.103079,0.480182226925076,20,NA,"F","1AY","120",1070,3.02,-2.91,8.94
7609604102,2010,-73.079944,47.186891,NA,20,NA,"F","1A","10",1048,5.27,-0.26,10.8
7701202001,2001,-67.433029,51.750001,NA,31,NA,"R","1A","VIN",1013,-2.24,-7.01,2.53
7701400801,2002,-64.381256,50.46601,NA,30,NA,"R","1AY","120",995,0.21,-4.49,4.91
8809405701,2003,-76.503898,47.613982,NA,20,NA,"R","2BE","50",1006,1.7,-4.25,7.66
8809407701,2005,-78.219122,47.861581,NA,30,NA,"M","4GS","50",754,2.94,-3.15,9.03
8909901802,1999,-63.563317,49.746797,NA,30,NA,"R","8A","70",1265,3.57,-0.8,7.93
9109601701,2003,-75.590722,45.639143,0.139309213834459,20,NA,"F","M1A","JIN",1118,4.36,-1.13,9.84
9203203602,1992,-70.175209,48.682113,NA,30,NA,"R","1A","90",1321,-1.62,-6.67,3.42
9203709502,2003,-70.228052,48.020808,NA,31,NA,"M","1A","30",1166,0.73,-4.18,5.63
9203709701,2003,-69.882546,48.133511,NA,30,NA,"F","1AY","90",1083,2.3,-2.57,7.17
9204300402,1992,-73.662651,48.564614,NA,30,NA,"R","1A","10",1035,-1.16,-7.09,4.76
9204503501,1992,-75.567218,48.749996,NA,20,NA,"R","1A","7050",980,-0.58,-6.57,5.42
9303700101,1993,-70.08232,46.433516,NA,40,NA,"M","1A","10",1216,2.58,-3.09,8.26
9909900801,2004,-71.17079,47.260434,NA,30,NA,"R","1AY","10",1255,0.14,-4.99,5.28
9909901801,2009,-71.116197,47.294016,NA,20,NA,"R","1AY","30",1232,0.68,-4.22,5.58
7000403502,2008,-71.731834,45.483012,NA,40,NA,"R","1A","50",1340,5.48,0.13,10.83
7000407301,1997,-70.514755,45.80002,0.889646417819682,20,NA,"F","1A","12070",1061,2.64,-2.96,8.24
7000409501,1997,-70.348737,46.03398,1.58354490978316,20,NA,"F","1A","VIN",1055,2.5,-3.07,8.07
7000603302,1993,-70.305923,46.848081,NA,30,NA,"R","1A","30",1280,2.07,-3.15,7.3
7009900301,2007,-71.733407,47.800404,NA,20,NA,"M","1AY","30",1212,0.59,-4.77,5.95
7100600702,2003,-71.162625,46.963265,0.918443041480649,30,NA,"F","1AY","VIN",1392,2.51,-2.5,7.52
7100602302,1992,-71.037773,47.18527,NA,20,NA,"F","1AM","30",1414,-0.2,-5.3,4.9
7100604102,1992,-70.879814,47.386564,NA,40,NA,"R","1A","70",1451,-1.45,-6.5,3.6
7100812402,2006,-75.496735,46.619873,0.872950423662179,20,NA,"F","1AM","JIN",1231,5.28,-0.02,10.57
7101005702,1998,-71.613277,51.663369,NA,30,NA,"R","1A","70",999,-0.53,-5.63,4.56
7109605101,2003,-76.47742,46.536364,0.036305030103047,30,NA,"F","1AM","5030",1075,3.24,-2.61,9.08
7109605602,2003,-76.232074,46.581252,0.641374989786278,30,NA,"F","1AY","90",1093,3.13,-2.78,9.03
7200700201,1997,-77.816181,48.883822,NA,40,NA,"R","4GA","10",922,0.23,-5.95,6.42
7209002002,2003,-78.377266,46.365707,0.174231157771763,20,NA,"F","M1A","VIN",1008,3.54,-1.95,9.02
7209301401,1997,-79.03312,46.666937,0.123429248368726,30,NA,"M","1AM","50120",908,2.85,-3.08,8.77
7209408801,1993,-76.805653,47.338992,NA,30,NA,"R","2BE","30120",1012,1.39,-4.61,7.38
7209604001,2003,-77.181166,46.98293,NA,30,NA,"M","1A","7070",1027,2.49,-3.26,8.24
7209906702,1996,-77.79893,47.35006,NA,40,NA,"R","1AD","3090",959,1.66,-4.26,7.58
7303500801,2010,0,0,NA,40,NA,"F","1A","50",966,4.05,-1.18,9.28
7501003401,2007,-76.899517,48.916872,NA,20,NA,"R","R1A","VIN",878,1.13,-4.6,6.86
7501400602,1996,-79.11602,48.03002,NA,30,NA,"R","1AY","70",834,1.25,-4.8,7.31
7501401002,2005,-78.812518,48.082952,NA,40,NA,"R","4GA","10",735,2.86,-3.27,9
7501405301,2007,-78.499554,48.733726,NA,40,NA,"R","4GA","70",821,1.45,-4.36,7.26
7501408901,1996,-79.117321,50.06602,NA,30,NA,"R","4GA","50",803,-0.41,-6.34,5.51
7601203501,2005,-65.013734,48.984102,NA,30,NA,"R","1AY","10",1199,2,-2.55,6.54
7601802402,1997,-73.46361,45.913766,NA,40,NA,"M","5S","70",921,5.05,-0.36,10.46
7601806902,1997,-72.7783,46.385595,NA,40,NA,"R","5S","50",864,4.2,-1.43,9.83
7608601102,1997,-73.535902,46.413796,NA,20,NA,"F","1AY","10",1027,1.9,-3.98,7.77
7608604401,1997,-73.566793,46.666538,0.0813020616804137,30,NA,"M","1A","50",1022,1.26,-4.81,7.34
7609800602,2005,-65.52699,48.384642,NA,30,NA,"R","8A","30",1188,2.92,-1.53,7.38
7701100502,2001,-65.544212,51.4843,NA,30,NA,"R","1AD","120",1030,-1.11,-5.82,3.59
7701101201,2001,-63.064892,51.65043,NA,30,NA,"R","1A","VIN",1059,-0.8,-5.32,3.72
8509701202,1994,-72.450149,46.220761,NA,40,NA,"M","5S","7050",1091,4.56,-0.61,9.73
8609101502,2005,-64.344041,48.551075,0.514555962944328,30,NA,"M","8AY","JIN",1118,4.23,-0.22,8.68
8709603402,1997,-78.0775,48.685275,NA,40,NA,"F","4GA","10",900,0.34,-5.92,6.61
8809409801,1998,-74.551868,48.151232,NA,30,NA,"R","1AY","30",961,2.94,-2.82,8.7
8902003201,2001,-64.214676,51.100507,NA,20,NA,"R","1AM","120",1031,0.29,-4.38,4.96
9009104102,2003,-75.588023,47.816865,NA,20,NA,"R","2BE","50",1000,1.27,-4.77,7.32
9100300202,2001,-68.953003,51.033992,NA,40,NA,"R","1A","120",971,-0.29,-5.24,4.65
9109605802,2003,-75.894967,46.565949,0.217689594347034,20,NA,"F","1A","VIN",1085,3.57,-2.44,9.57
9203803801,2003,-71.182695,47.617078,NA,30,NA,"R","1AY","VIN",1324,-0.12,-5.05,4.81
9204302301,2010,-72.765752,49.13346,NA,20,NA,"R","2BE","30",895,4.04,-1.25,9.34
9204600402,1992,-75.211929,49.214267,NA,30,NA,"R","1AY",NA,984,-1,-6.88,4.88
9303702901,2003,-69.982828,47.083185,NA,40,NA,"M","1A","10",1224,2.01,-3.52,7.54
9304900702,1993,-77.136269,47.346998,NA,20,NA,"M","M1A","10",991,1.42,-4.55,7.4
9305005102,2005,-76.037336,47.986433,NA,30,NA,"R","1AM","90",883,2.18,-3.91,8.28
9509702501,2000,-71.099834,47.271218,NA,30,NA,"M","1AY","30",1399,0.31,-4.42,5.04
9709600901,1997,-65.078479,49.202137,NA,30,NA,"R","8AM","70",990,0.59,-3.72,4.91
9809900801,2008,-71.110559,47.345276,NA,30,NA,"R","1AY","50",1628,0.22,-4.73,5.17
7000601101,1993,-70.44973,46.617858,0.00862759882492097,31,NA,"M","1A","JIN",1405,1.18,-4.14,6.5
7000702001,1994,-72.349565,46.334391,NA,40,NA,"M","5S","50",1095,4.52,-0.73,9.77
7009901202,2007,-71.577763,48.197134,NA,30,NA,"R","2A","JIN",1028,1.77,-3.58,7.12
7100602601,1992,-71.132378,47.217028,NA,20,NA,"F","1AM","30",1414,-0.07,-5.22,5.09
7100608602,2003,-70.469352,48.314095,NA,31,NA,"M","1A","JIN",1023,1.4,-3.64,6.43
7109501602,1997,-74.945717,46.650925,0.847157947976207,30,NA,"F","1AY","VIN",1064,1.08,-5.23,7.39
7109605102,1992,-76.482381,46.539362,0.346992050181646,20,NA,"F","R1A","12070",1073,2.19,-3.92,8.31
7109609601,2006,-75.678236,46.939653,0.00899202357273739,30,NA,"M","1AY","70",1178,5.25,-0.03,10.53
7109800202,2003,-77.321868,46.098571,0.335437272401743,30,NA,"M","1AY","12012",997,3.93,-1.69,9.54
7109803302,2003,-76.92972,46.463764,NA,30,NA,"R","1AY","12070",1032,3.45,-2.28,9.19
7200902602,1996,-76.913336,50.480572,NA,40,NA,"R","1A","70",854,-0.57,-6.05,4.92
7201501002,2003,-58.047647,51.780799,NA,31,NA,"R","1AM","120",1058,1.52,-2.61,5.65
7208800201,2003,-78.313847,46.69779,NA,30,NA,"F","1AY","VIN",999,3.1,-2.4,8.61
7209202301,1996,-78.583511,47.416637,NA,30,NA,"M","2A","70",940,1.62,-4.35,7.59
7209300701,1997,-78.517328,46.583949,0.0374202954950714,20,NA,"M","1AM","JIN",954,2.08,-3.82,7.98
7209400801,1993,-76.604465,46.848618,NA,20,NA,"F","1AY","10",1058,1.81,-4.11,7.73
7209900402,2003,-77.58274,46.536991,NA,30,NA,"R","1AY","50",1019,3.04,-2.56,8.63
7209905702,1996,-77.987187,47.231408,0.147796226388132,30,NA,"F","1AY","VIN",961,1.81,-4.07,7.69
7309600501,2003,-76.694566,47.589197,NA,30,NA,"M","2BE","120",1002,1.78,-4.15,7.71
7309800402,2006,-74.893805,47.046958,NA,30,NA,"M","1AM","10",1289,4.15,-1.21,9.5
7309801701,2006,-74.581847,47.200545,NA,30,NA,"R","1A","70",1291,3.92,-1.44,9.28
7409800902,2010,0,0,NA,30,NA,"M","1AY","30",1019,3.7,-1.63,9.02
7501004002,2007,-76.244491,49.101897,NA,40,NA,"R","1AY","10",909,0.92,-4.81,6.64
7501401602,1996,-79.02059,48.11338,NA,40,NA,"F","4GA","JIN",835,1.05,-5.01,7.11
7507400101,1998,-71.51576,49.233476,NA,40,NA,"R","1AY","50",1133,1.31,-4.03,6.65
7509501701,1993,-76.12905,48.06458,NA,30,NA,"R","1A","50",1057,-0.05,-5.99,5.89
7601204302,2005,-64.986915,49.080982,NA,30,NA,"R","8AY","VIN",1181,2.23,-2.39,6.86
7601301602,2007,-70.862671,48.553537,NA,40,NA,"M","1A","JIR",1018,1.95,-3.28,7.18
7601700402,2008,-74.1159,45.520839,0.877163299410643,30,NA,"F","R1A","JIN",1207,5.84,0.83,10.85
7608301301,1998,-70.216049,50.234062,NA,20,NA,"R","1AM","50",1112,0.56,-4.48,5.6
7608606802,2009,-73.729788,46.852724,NA,30,NA,"F","1AY","30",1005,2.42,-3.51,8.35
8809404502,1998,-72.803799,47.550108,NA,20,NA,"M","2BE","30",948,4.66,-1.02,10.33
8809415401,2007,-78.673773,49.460941,NA,20,NA,"R","1AY","90",807,1.09,-4.54,6.73
8909201401,1997,-75.592654,46.774355,NA,30,NA,"M","2A","50",967,1.97,-4.4,8.33
9003102501,1999,-78.801766,50.817748,NA,30,NA,"R","1A","120",862,1.64,-4.23,7.51
9003104901,1999,-78.048786,50.351735,NA,40,NA,"R","1AA","120",911,1.35,-4.59,7.28
9100400101,1999,-69.896526,51.515442,NA,30,NA,"R","1AM","10",1008,-0.32,-5.55,4.9
9109601402,2008,-71.135468,45.593141,1.21179475329674,30,NA,"F","1A","VIN",1478,4.15,-0.94,9.25
9203001702,1992,-68.568583,47.703346,NA,30,NA,"R","1AY","10",1132,2.37,-2.81,7.55
9203802701,1992,-71.516702,47.449902,NA,20,NA,"R","1AY","50",1376,-0.62,-5.9,4.65
9204701601,1992,-74.204502,49.934624,NA,20,NA,"M","1AM","10",996,-1.67,-7.48,4.14
9204801801,2010,-72.61571,50.316442,NA,20,NA,"R","1AY","30",945,2.05,-3,7.09
9303703402,1993,-69.879515,47.130288,NA,41,NA,"R","1AY","50",1113,2.34,-2.87,7.55
9500801602,1995,-70.972769,48.419553,NA,30,NA,"M","5A","70",892,2.94,-2.71,8.59
9500802502,1995,-71.23483,48.499928,NA,30,NA,"M","5S","10",916,2.71,-3.02,8.44
9500805201,1995,-72.080733,48.916858,NA,20,NA,"F","5S","30",924,1.73,-4.11,7.57
9509700901,2010,-71.170408,47.265744,NA,40,NA,"R","1A","30",1329,2.17,-2.57,6.9
9701000602,2008,-74.178456,45.736532,0.310957982444971,20,NA,"F","1AM","JIR",1270,5.39,0.15,10.64
9709902301,1997,-71.116659,47.303099,NA,31,NA,"R","8C","50",1395,0.2,-5.03,5.43
9809902101,2008,-71.153328,47.282503,NA,40,NA,"R","1AY","10",1615,0.8,-4.14,5.74
9909900901,2004,-71.178624,47.262331,NA,30,NA,"M","1AY","30",1252,0.19,-4.95,5.34
7100601501,2003,-71.06559,47.083591,NA,30,NA,"M","1AY","JIN",1405,1.16,-3.8,6.12
7100603002,1992,-71.180168,47.270378,NA,20,NA,"R","1AY","50",1451,-0.89,-6.03,4.24
7100603302,1992,-70.671204,47.300461,NA,30,NA,"R","1A","50",1348,-0.1,-5.14,4.95
7100805102,2003,-76.037816,45.884692,NA,20,NA,"M","5S","5050",1096,4.4,-1.32,10.12
7100808502,2003,-76.02146,46.265266,NA,20,NA,"M","2BE","30",1106,3.92,-1.99,9.82
7100900801,2010,-73.416023,50.233399,NA,30,NA,"R","1A","30",924,2.3,-2.79,7.39
7102500502,2002,-61.109997,50.834364,NA,30,NA,"R","1AM","120",1096,0.27,-3.98,4.51
7109502702,1997,-75.211685,46.749416,NA,30,NA,"R","2BE","120",983,1.94,-4.49,8.38
7109601202,2003,-76.300709,46.047358,0.872812978983584,20,NA,"F","1AY","VIN",1106,3.86,-1.91,9.62
7109602202,2003,-76.288181,46.240128,0.630705355736523,20,NA,"F","R1A","VIN",1111,3.53,-2.28,9.35
7200501502,2005,-79.412584,47.103508,NA,31,NA,"F","1A","70",703,4.38,-1.47,10.22
7200502502,1996,-79.186486,47.214476,NA,40,NA,"F","1AY","10",957,2.06,-3.73,7.85
